filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
5.wav,0.197547355,0.064596429,3119.847048,2385.964037,5529.851048,0.1622391,-349.7166576,12.51141294,-11.19659441,7.961525188,-26.85419222,-19.37145686,-11.68376095,-27.84455142,-12.61932152,-7.523031759,-26.85798213,-11.89624807,-15.00088552,-4.141482657,-4.236794225,4.800565801,-1.636770288,2.714351027,1.31436391,3.566143596,deepika
6.wav,0.216470594,0.056727085,3432.244056,2193.861896,5547.442762,0.234515688,-366.8355721,28.0195589,-12.94240752,2.465239442,-19.87674154,-21.48204107,-5.960043443,-15.98625672,-4.504136418,-7.201914507,-20.02515796,-12.964301,-10.96970721,-1.707038519,-8.590247588,-2.936688238,-3.864219553,5.445504382,2.555546475,0.795598523,deepika
7.wav,0.221809448,0.036931559,3815.955026,2081.993235,5925.917077,0.247587152,-417.6793149,-6.115325582,-2.180425517,22.2420709,-31.75597468,-2.689956539,-14.23859075,-23.83806023,-13.26226134,-7.766257287,-22.91779647,-9.408172483,-17.40286368,-7.102869303,-8.058217855,-7.837962289,-8.816062552,2.684213636,2.402873429,0.304953934,deepika
8.wav,0.183055705,0.053442843,2320.301825,1937.862024,4241.988321,0.113041055,-364.8343728,14.16540114,-18.47557299,9.033988472,-22.92206623,-18.38636739,-2.071531214,-23.66027803,-21.96327928,-9.110963094,-18.89960964,-6.139421276,-13.64953626,-1.177865508,-5.127868223,-2.219260227,-4.243692257,4.620242868,3.19323114,-3.035458697,deepika
9.wav,0.17821611,0.035820894,2147.343826,1740.055027,3844.240546,0.11537971,-408.5983227,12.24380385,-18.54285787,4.339112126,-21.06053646,-18.92888042,2.145081403,-10.80155696,-13.80548533,-5.74722699,-20.11468173,-11.78682823,-12.66546764,-3.705631919,-3.0501052,-3.955081638,-0.253351143,4.721739623,5.195862042,-0.87672773,deepika
1.wav,0.240454904,0.011381546,3809.592095,2238.921027,6302.326496,0.257287217,-477.3026293,17.0794318,-1.592942046,10.54903472,-14.85998147,5.933126797,-8.896929822,-10.81049576,-7.783024073,-5.394945046,-6.460987222,-3.635159193,-10.14877771,-3.518595559,-6.981141444,-1.031576485,-7.202958628,-6.172378991,1.681049912,-11.90644647,diwulgane
2.wav,0.230377022,0.01211673,3024.825903,2317.100205,5715.743302,0.15834721,-460.6074642,33.35856094,6.728293236,7.727169791,-6.673313298,7.50902718,-17.2300282,-7.176588191,-12.32003382,-8.542609289,-10.06719886,-7.86237488,-12.9634506,-3.584449517,-7.308974099,-1.182371147,-11.47478215,-8.509129047,0.104207916,-14.94827968,diwulgane
3.wav,0.326754482,0.017883332,5822.711146,2306.182013,8236.712139,0.456155608,-459.5609296,-64.03528886,27.79387395,18.14277423,-1.13890465,18.31227323,-26.21888125,-0.205004817,-15.99118198,-9.418817255,-13.70691729,2.411945218,-11.86741322,0.962403716,-6.180382745,-2.536794263,-10.18771144,-4.084182996,-4.820820601,-7.930527004,diwulgane
4.wav,0.198705082,0.009618474,2104.781638,1793.117959,4011.546474,0.111932275,-503.6050657,37.95496082,-1.391574441,8.590148735,-11.58526029,-8.274854058,-21.79707915,-9.790208792,-13.31672004,-13.20857228,-8.025266648,-3.244428889,-10.17688137,-3.151907431,-7.870351847,-0.092810742,-8.264344574,-5.762825797,-0.188670121,-13.90840354,diwulgane
5.wav,0.247306861,0.006929941,4163.875656,2302.902285,6758.509481,0.28746553,-533.2659442,13.88642016,2.089643687,7.728372912,-1.873523202,2.738813211,-12.51937146,-10.5088774,-11.74485425,-1.761551222,-8.712644872,-3.726114448,-12.65149836,-3.231955609,-5.377391203,-0.507471622,-7.644853409,-6.040791281,3.112447515,-12.71291111,diwulgane
6.wav,0.220219826,0.006776439,3773.225526,2479.348311,6687.314014,0.237787731,-558.6193941,7.043610953,0.588207121,8.448069557,-7.724618501,-7.087710497,-6.601259844,-11.62200569,-12.35536745,-10.24167138,-13.32250963,-5.352789946,-10.61898333,-2.73951264,-6.808878079,-1.922381008,-4.870383487,-0.845976516,2.872919867,-6.016508543,diwulgane
7.wav,0.246676201,0.009816558,3675.193328,2297.009082,6200.76405,0.260592931,-501.9453885,32.99815043,-2.048093773,6.453488558,-6.779677725,5.100574043,-6.878366062,-7.53567649,-7.371698551,-3.413852962,-5.848954335,-1.959127163,-9.319885618,-3.997613927,-6.231468592,0.939642691,-8.562952058,-6.377203213,3.677201464,-11.08221875,diwulgane
8.wav,0.206343606,0.055669699,2014.862397,1724.369181,3402.035028,0.114025419,-383.1096061,65.87177414,-0.485465274,7.125186246,-5.5228936,-2.906498554,-17.5167432,-12.46006546,-13.489242,-15.99161941,-5.481257947,-8.794004428,-16.13226176,-5.300176101,-4.117409677,-5.220906255,-7.591467368,-4.580869923,-3.702280134,-11.39397542,diwulgane
9.wav,0.250237129,0.068036571,2157.540833,1597.90319,3484.804395,0.136834749,-348.6788384,81.78572854,-13.88047708,15.07128592,-8.562278542,-0.260649234,-21.1643949,-17.14052416,-13.97818984,-14.79120115,-6.249370426,-7.279869252,-12.61992385,-4.023097792,-7.931579585,-2.029449173,-11.60073068,-4.18920234,-2.827607129,-10.02777926,diwulgane
1.wav,0.243519005,0.056952436,1067.448254,662.8680164,1676.55885,0.083214569,-404.990493,120.5355366,14.36637536,-45.96294102,-39.32250901,-15.09285379,-10.96504208,-19.66795719,-20.59258683,-11.67645655,-5.087417141,-5.631347555,-7.101867071,-6.166462009,-5.329328739,-4.968759338,-4.538400259,-5.819914676,-7.640727878,-6.214013946,greshan
2.wav,0.207960922,0.093385816,804.9812872,670.3405911,1273.248412,0.061378058,-360.6083268,119.5752181,16.71476482,-29.24693209,-19.4642566,-7.587773646,-9.639908071,-14.65916448,-16.37837542,-13.31929917,-9.937362951,-10.86693709,-10.5664052,-5.913574654,-3.886602099,-5.690657031,-5.929880396,-5.719102081,-7.334242996,-7.610490109,greshan
3.wav,0.170762313,0.024256904,588.4202413,558.9831931,893.8515867,0.047470751,-531.1771807,68.92801776,35.5687718,3.928642662,-13.31194469,-17.95324966,-17.9909259,-17.84698828,-17.1836023,-15.02684421,-11.8885814,-8.757454636,-6.126427056,-4.257327491,-3.428051498,-3.591932255,-4.178557608,-4.441466809,-3.944358806,-2.759156955,greshan
4.wav,0.212273187,0.060459863,1096.838595,713.3240034,1739.913361,0.081629574,-401.2964528,98.03810192,4.788827673,-29.2093391,-19.72109015,-17.39984227,-21.74601322,-20.62764231,-17.72380077,-13.37480368,-8.938614462,-7.851899082,-4.811494613,0.101176213,-1.204435185,-4.430883907,-2.521954623,-1.629501613,-3.793721829,-2.861811656,greshan
5.wav,0.242215529,0.09465646,744.0688103,507.848541,1152.688002,0.057424876,-356.3148347,156.6510928,26.66884551,-42.37618652,-33.35374841,-10.69641991,-11.50169832,-22.44556146,-25.32958919,-19.88055078,-14.33077591,-12.92575127,-12.99379181,-11.44933653,-9.160765564,-7.298185392,-5.77731348,-5.265923574,-5.745046099,-6.010327825,greshan
HimaReanu.wav,0.227309583,0.029758239,712.3974028,611.4469905,1011.092258,0.052935911,-464.04603,92.36595968,22.63570165,-24.01900612,-29.11947941,-16.42222119,-10.46894636,-14.5938134,-19.72991406,-18.44584168,-10.79603537,-2.742515182,-0.080570869,-2.96196405,-6.361168534,-6.125650809,-3.592546352,-2.68793285,-3.892570578,-4.626138228,greshan
Manaliyak.wav,0.226750701,0.04027082,1483.130119,1268.692631,2723.56014,0.105459663,-425.7178638,80.42063371,2.187091353,15.08186528,-29.90195065,-5.804603529,-0.337465093,-33.11010808,-5.144895652,-17.74605389,-22.69263266,-0.844666326,-16.05594948,-6.156907756,-4.951592752,-13.19834006,0.580919139,-9.949174656,-8.054682922,-2.230384565,greshan
MeeBinduGala.wav,0.223221206,0.011442734,825.4989994,1007.590955,1375.562283,0.060213156,-534.052542,45.56667981,26.44491633,9.876922941,0.802273585,-3.207334878,-5.027169023,-5.968957016,-6.288708011,-5.580265596,-4.506597058,-5.009578626,-7.531566374,-10.2070561,-11.43075723,-11.2333707,-10.24842128,-8.868173834,-7.217254995,-5.394474609,greshan
PaaweePaawee.wav,0.220380321,0.03458776,713.558882,659.7132718,1047.272355,0.056514886,-433.8221207,75.36851978,24.55514499,-8.020882606,-12.94919696,-7.599630698,-6.435250538,-12.16298727,-18.64693218,-18.06762296,-11.16790915,-5.47005852,-4.358751713,-5.629647962,-6.531513815,-5.562339444,-4.020022094,-4.903945365,-7.15279935,-6.600660651,greshan
1.wav,0.247446381,0.053094726,4094.972656,1925.609254,6038.890271,0.300548471,-367.7007071,7.175441104,-22.18726793,7.159296695,-30.5426699,-15.27765228,-17.33226543,-17.7324443,-11.62232885,-14.14833142,-22.34355366,-12.46402231,-16.94780803,2.466487713,-9.967370953,7.677216371,6.796670057,5.981753086,4.891588697,2.508179199,indrani
2.wav,0.223957344,0.057577528,3147.18155,1986.712245,5013.392092,0.224758712,-360.418793,58.05495695,-36.51142084,12.4020025,-18.86097036,-23.4644387,-4.585247202,-27.21920877,-9.977759135,-12.10425325,-20.22245641,-12.75685249,-14.58681917,-6.092720873,-18.15851741,-14.55538094,-0.459140774,-6.176464384,-0.613140108,8.432283107,indrani
3.wav,0.230553323,0.064432472,3454.110408,2138.895338,5574.336854,0.233144779,-348.3281007,24.90459969,-33.00357873,3.808715339,-27.11739311,-17.47465589,-1.687186376,-28.12967082,-6.790532851,-18.54571576,-24.06173261,-14.09404053,-20.60420484,0.86529989,-20.98512212,-7.075013848,-4.132350028,-1.157600309,3.082892725,9.745858316,indrani
4.wav,0.201952498,0.056041412,3353.957251,1918.875218,5090.701532,0.241783724,-394.2776592,17.89762626,-30.97067227,-0.091757615,-19.15257637,-19.43806855,-1.234220712,-17.83114568,-12.24543956,-9.982090564,-17.28506337,-8.816186888,-10.03518234,5.566001373,-2.713171816,6.296554322,11.98680506,8.291693576,6.265725858,3.105492036,indrani
5.wav,0.255880525,0.063909039,4011.105075,2094.282974,6104.889751,0.288844154,-327.9286403,22.00013251,-35.77778535,-5.429855028,-32.41103942,-20.34520214,-7.558159901,-31.30657298,-7.841177148,-11.45321403,-21.48250034,-10.88466265,-18.97237507,3.260498489,-13.79611213,-3.247819856,-0.259054484,-0.805444902,1.914839313,5.593158086,indrani
6.wav,0.212484623,0.063430674,3310.862296,1932.443618,5062.480514,0.240167536,-372.5560231,44.97574302,-31.78662059,0.911225288,-22.68231984,-23.48566372,-8.052562879,-24.71006904,-15.74151102,-16.38834378,-18.98875277,-18.72860793,-13.27073096,-4.73112458,-10.6499269,-4.416937976,-0.940594829,0.965982824,1.323217775,7.637106111,indrani
7.wav,0.206155629,0.059231214,3343.134752,1810.971055,5076.521711,0.23331733,-390.4630511,25.29505127,-27.67160143,13.76069078,-19.84018492,-22.7923862,-14.01558799,-18.45200027,-12.030634,-18.21228227,-13.56771276,-17.37847043,-11.39947796,-5.087924839,-11.58753844,-5.415116927,1.047833472,3.3453681,5.487007852,10.93478656,indrani
8.wav,0.225241168,0.03737893,4069.656149,1948.538614,5948.638606,0.311767145,-433.6012725,19.68442051,-28.06220784,6.644416868,-20.1287783,-19.05995839,-10.42948418,-19.14913138,-7.720048164,-16.81342269,-16.66922778,-14.02354751,-13.73456198,1.517870455,-12.59778782,1.442329225,6.567345127,2.491449355,3.93003958,5.61830103,indrani
1.wav,0.237412889,0.119267896,2521.869631,2069.320952,4374.754642,0.137768933,-285.963377,59.01269072,-8.489397695,4.272034649,0.843896024,-1.550955766,-5.407110053,0.934320948,-26.82740437,-4.270777406,-6.800825545,-26.1990078,-7.940591224,-3.727128516,-13.37899634,-6.26916408,-18.59702986,-1.997853231,-5.847407147,-18.08779346,jagath
10.wav,0.223909909,0.082326755,3976.813686,2215.590285,6530.17795,0.25659874,-312.7152875,17.82862448,-1.405929956,15.7032506,-5.153050801,-3.256653901,-34.38895681,13.81135512,-31.66841155,-12.28044244,-10.01406852,-18.83250711,-2.900987147,-9.891068142,-12.85389187,-1.601562807,-10.60732507,-11.36825078,-0.518073408,-12.89774596,jagath
2.wav,0.227304049,0.099868394,1643.931516,1764.735592,3178.437285,0.077201867,-304.8441685,82.4747102,4.923178624,-9.499967812,-20.10415958,7.315030424,-10.24432398,4.278236903,-35.20454981,-0.404832676,1.672549045,-19.95491452,-3.157278481,-9.854312911,-8.573017766,-6.60287593,-5.057997097,-7.427625604,-3.945372411,-9.740093817,jagath
3.wav,0.266359486,0.102120653,2330.671941,2055.246326,4474.863165,0.120950294,-240.8723542,64.19028299,-33.5383636,-20.28288626,-7.791118856,-7.98702073,-21.54014863,3.87584762,-33.15378318,-5.646227002,-12.69862307,-15.91562652,-8.392487432,-3.115180174,-15.75232081,-5.954151794,-19.31144274,-0.700595953,-4.141477805,-16.92444674,jagath
4.wav,0.241757965,0.08311826,3492.876598,2500.520294,6519.841743,0.184354781,-288.4505031,26.90001042,2.900273142,2.307416252,-2.872649365,-5.649904133,-24.90327716,8.440276624,-38.02787591,6.039159003,-5.916441865,-27.84066615,-6.768845409,-7.157353375,-12.80119445,-4.841851894,-7.122209284,-10.57586211,-4.901947678,-10.66143277,jagath
5.wav,0.185454889,0.077314682,1585.298648,1453.883968,2868.060508,0.084146194,-362.0746493,66.12354746,-1.060335505,-2.995255716,-5.738808164,-15.77588016,-10.43486897,-7.761107648,-33.91408195,-6.866008425,-9.090574532,-12.00958592,-10.92248434,-11.12018128,-7.496801554,-9.56565069,-11.44768559,-0.96068812,-7.575572789,-11.76609591,jagath
6.wav,0.201316114,0.064513914,2696.603111,1892.895442,4545.849526,0.170127482,-388.6791268,29.20638947,-1.348233031,5.757388225,0.473470116,-1.198922119,-2.503947631,1.379325195,-18.34608138,-5.495629275,-6.525263615,-15.11831614,-10.18059162,-1.16537505,-7.926508122,-8.720415327,-11.24609971,-2.354450903,-3.699441337,-13.2085728,jagath
7.wav,0.271962175,0.086198725,2025.632715,1857.257843,3763.481107,0.111233762,-291.694813,75.13704487,-32.15027998,2.097503851,1.874267893,-17.35925542,-12.47465952,-1.241347369,-35.9775114,1.633188395,-16.46657226,-17.85628096,-6.057598694,-16.30375457,-9.135566043,-5.18302761,-18.34887513,-4.675880407,-5.030175224,-15.27979913,jagath
8.wav,0.261085718,0.085820869,2670.667181,1822.072892,4371.897249,0.184697058,-298.2915173,60.03064044,-27.87059484,-17.05432839,-20.9068057,-9.489324627,-8.304499786,-7.989248071,-34.31028095,-2.866319817,-1.146718233,-15.87114815,-12.71055796,-3.647010527,-12.24564002,-6.271328765,-14.73319657,-0.799866396,-4.726782061,-12.82947268,jagath
9.wav,0.259487362,0.101862162,2757.901941,1899.71819,4507.944164,0.175271188,-276.7503919,58.11339332,-33.28859918,10.53615655,4.29126626,-5.596908713,-5.394236164,4.681856737,-32.49818164,-3.781513257,-8.049167549,-19.24698624,0.74822112,-9.221156485,-7.067379952,-0.308256062,-13.35675577,-1.598419851,-2.501774071,-13.58700028,jagath
1.wav,0.241635913,0.042342138,1537.483232,1305.716056,2721.80057,0.094969751,-408.2930359,85.19650782,-30.86886351,-0.401667899,-19.30213104,-8.972858683,-16.25696751,-20.88661442,-25.60128123,-15.20056755,-1.838622619,-10.50134524,-12.87443065,-9.086423744,-16.27976474,-6.389089686,-2.153564688,-14.24478938,-6.608249691,-2.126076185,jothipala
10.wav,0.238873002,0.039387494,2865.208975,1630.784716,4435.486164,0.215627097,-422.3167777,41.72466295,-45.48427955,17.10957254,-22.21861914,-8.402844223,-21.40871228,-13.89262133,-18.05386561,-10.87980654,-11.08438654,-10.80792229,-8.566925081,2.90461052,-7.851118083,-6.985973074,4.425042942,-8.815879189,-3.043091909,-0.965057524,jothipala
2.wav,0.250809612,0.0374307,2623.644492,1651.922085,4308.649527,0.184445198,-397.2036203,47.65044777,-50.41185073,27.34431602,-11.1487317,-14.11819687,-21.89596781,-14.88358295,-12.98719478,-17.11527652,-11.54461588,-12.69314301,-12.99587838,1.019783385,-7.510451684,-4.2762612,10.64665324,-2.224619366,1.118781359,-2.302767777,jothipala
3.wav,0.241532696,0.068658821,2115.097116,1501.211151,3595.974372,0.136621671,-337.033321,88.67706097,-44.63913682,25.37464559,-7.883962977,-15.28512736,-27.45071351,-21.73983116,-24.64071422,-19.24511058,-9.897065398,-18.13140526,-5.904306398,-0.433022385,-18.21484271,-3.048667931,-5.250993999,-18.33495139,-2.786195171,-4.165690452,jothipala
4.wav,0.22709262,0.036544498,2151.159227,1921.812961,3839.885468,0.130824856,-422.7725422,66.55682063,-12.66022561,-18.60027113,-21.82961574,-11.9856906,-23.27991833,-14.44351304,-22.83643153,-10.22884158,-2.549244236,-4.160981981,-5.146824752,1.056813069,-17.86749039,-2.757321011,-8.316464878,-4.721506932,3.085862997,2.891986107,jothipala
5.wav,0.237705379,0.027652884,3256.545714,1696.859042,4850.797483,0.261891075,-447.0973151,27.96043775,-41.49106182,5.632745037,-9.22423401,-15.62809758,-13.19239572,-4.841623876,-12.83816705,-4.752453302,-8.050975756,-4.069680514,-7.069873277,2.89692322,-4.081304943,-5.835118755,5.199421069,-3.556439964,-3.802060249,-2.30103625,jothipala
6.wav,0.250036577,0.049918655,1711.27921,1321.022496,3018.420094,0.131858952,-400.2102079,101.4276743,-25.96708894,10.63422251,-3.109497158,-15.19457621,-18.8258029,-26.33109733,-16.28606592,-9.393321908,-9.765928959,-9.581937383,-10.1246509,-13.36070223,-9.625056321,-8.10260263,-11.52376358,-10.42587085,-5.699254263,-5.57500082,jothipala
7.wav,0.250901242,0.064340755,2391.122817,1716.903558,3912.615506,0.16333076,-349.1461978,63.47706476,-28.47914492,6.810286426,-12.95710535,-13.7007408,-19.75342572,-12.8650605,-27.67171936,-13.30419493,-6.346605053,-11.66641538,-7.846185486,-2.71993353,-14.99841275,0.833230493,-8.008936099,-11.74081746,-0.271387774,-1.746463445,jothipala
8.wav,0.23747559,0.043420553,2041.842444,1526.484373,3402.646153,0.139692077,-408.5335264,72.38296903,-48.38159449,-0.824966449,-23.72529809,-12.22363205,-16.3370355,-24.59634835,-23.33158673,-12.33318716,-12.25199472,-9.019351939,-4.38288079,-3.205492798,-6.35784064,-2.873744532,-1.70649321,-3.124756653,-6.589099565,-6.200246935,jothipala
9.wav,0.287261016,0.037596326,3206.754701,1937.351873,5179.697542,0.264693163,-406.1475267,39.22546302,-32.44072332,15.28615401,-13.82423238,-10.46953412,-21.7284859,-5.055750724,-24.34601205,-5.65387366,-4.484542048,-10.59888968,-2.958777947,-4.089063572,-10.15149454,-1.575986352,-7.542517763,-6.560600928,-3.896431146,-4.81660843,jothipala
1.wav,0.249684475,0.060033832,1866.080915,1679.307107,3303.412996,0.098956309,-325.9281169,81.38462095,-38.19024372,-2.58867187,-24.92096067,-21.7882146,-10.86959209,-23.13984073,-26.1468109,-12.0334579,-16.58802551,-15.27993553,-12.29276996,-11.50616222,-4.469598515,0.419628583,2.536973496,6.220883662,-2.707819841,-0.21093547,kapuge
2.wav,0.188944617,0.056342844,2104.953097,1718.260624,3870.909539,0.115692893,-367.5241408,42.16323949,-6.615758,9.734641563,-8.316942217,-12.64246902,-11.94615941,-6.011500684,-26.29172401,-1.583257704,-14.96188175,-6.780344943,-3.480204321,-4.866529246,-6.574664201,-6.357112699,-9.007980628,3.837760003,-11.33739142,-5.457172625,kapuge
3.wav,0.241629865,0.086791426,2664.449083,1812.056393,4329.770817,0.17667204,-342.3837531,66.34540239,19.3270134,4.264527562,-11.09391909,-3.83425032,-21.45971265,-6.053359881,-20.77479007,-11.12581164,-9.10054571,-9.645635763,-11.29803773,-5.470989856,-6.36305219,-5.498544397,-5.125869756,-2.921089721,-7.857710603,-4.841108209,kapuge
4.wav,0.266694917,0.032658,2940.480255,2294.786224,5312.3497,0.166669318,-402.4278766,48.77440857,-6.895151,1.524592125,4.362530353,-20.86225315,-16.54313978,-8.238956289,-22.91950708,5.588092041,-16.36143622,-3.669495209,-7.295141465,-7.596822342,1.039703352,-11.45146707,-7.607596512,-0.165145893,-12.00610259,-2.740720058,kapuge
5.wav,0.224178426,0.03186442,4039.851012,1940.591348,5894.042814,0.304744044,-414.8485206,40.69260551,-10.67079309,12.02779601,-15.04780993,-11.92205973,-1.804201465,-13.59058231,-23.97200937,-0.236095696,-14.69862738,-2.217861173,-10.0705837,-6.085186605,-4.037616185,-7.199437208,-7.435498752,-0.139074415,-10.0590262,-4.137118334,kapuge
6.wav,0.238136518,0.115324758,1367.197993,1644.995444,2315.6722,0.067902281,-300.3463854,97.02384924,4.681091345,-1.351408519,-10.81692402,-9.961890551,1.082546857,-11.66596486,-22.14231383,-12.29287229,-12.29833824,5.102178249,-4.901385517,-2.98438931,-1.33585592,-12.14290241,-5.658662755,2.841781142,-9.985593388,-5.847150816,kapuge
7.wav,0.230217136,0.045791458,3705.615981,2186.527403,6010.325424,0.242931578,-382.7527519,13.60564243,10.55407604,8.667979496,-28.88464314,-10.02858586,-18.17623072,-11.9425594,-14.3908242,-7.119985631,-17.23975366,-5.136044538,-15.43220394,-7.15156648,-6.834798398,-13.71825096,0.237135004,-1.085028882,-2.395376594,4.112156758,kapuge
8.wav,0.199952379,0.036314052,3566.628079,1960.808569,5473.265274,0.269139915,-440.7378943,31.1486548,-7.86978334,9.020484962,3.229234706,-4.560278233,-5.864857015,-8.290908178,-11.9568411,-5.714522909,-10.49972673,-3.057084859,-8.193916963,-7.02234365,-4.999424453,-2.366241181,-10.97515459,0.716888739,-8.683332226,-3.964775753,kapuge
9.wav,0.207824568,0.041436408,2000.262214,1923.9176,3867.177238,0.09479963,-379.183192,48.16363491,-7.124989385,10.39577589,-5.730859843,-27.32814354,-14.60350448,-13.74229578,-21.25220039,-7.186549455,-13.51931568,-2.937859303,-5.388895127,-9.130970237,-3.561363503,-7.909801999,-7.757327262,2.584007972,-12.53956085,-0.037987607,kapuge
1.wav,0.232738019,0.079176567,2248.22293,1694.912254,3798.108027,0.139930065,-313.1494868,46.61711323,-50.9378904,10.67442068,-11.65592942,-28.28132241,-25.11839542,-10.16318318,-35.84000329,-2.972679102,-17.38499913,-6.726704553,-7.826646798,-2.286100825,-8.161524014,-5.017986743,-8.521022454,-1.165134785,-9.109767488,-4.06441358,kasun
10.wav,0.1996405,0.049481183,3084.748928,2445.187893,5572.28783,0.190021213,-403.5519659,46.35123338,17.28091348,10.26098299,11.49776493,-6.419781295,-5.482669766,-12.82770497,-29.10727566,-2.663980199,-21.96601715,0.791233002,-15.25313519,-2.154120332,-13.76120735,0.831007762,-14.77956142,-1.81089494,-14.46384659,-9.696296891,kasun
2.wav,0.207281328,0.092011198,2354.077026,2192.396813,4787.448533,0.11797023,-308.4310858,40.80108721,-21.02470547,-4.261979425,-4.629902178,-18.79265686,-21.20688458,-8.27892005,-32.82076652,0.98908486,-23.4227344,-1.534470562,-15.35332349,-1.225705167,-17.49494178,-4.483791443,-15.85674689,0.179733965,-15.2995134,-3.12374843,kasun
3.wav,0.217537669,0.032995112,2915.252172,2237.128952,5187.316817,0.175908556,-409.9760278,43.10786031,-17.25860239,-7.545907277,-7.176124861,-17.92124553,-12.15937701,-14.81070024,-31.67256075,8.095568443,-11.82359019,-7.49835204,-13.05488661,-2.562387738,-16.39785995,-1.805527094,-18.71338924,-2.037014367,-13.49052159,-4.385675822,kasun
4.wav,0.172038955,0.078758933,1655.288676,1390.888686,2725.151075,0.103311152,-389.2081097,51.66997863,-12.75393124,-11.39062651,-7.175567574,-8.759280426,-2.40618448,-16.42022701,-29.26974689,-1.451629279,-13.79251123,-6.200200371,-11.26952299,-4.292315493,-2.849359903,-0.965854394,-6.18605738,3.848451944,-2.369166055,-4.898061942,kasun
5.wav,0.203648007,0.072077058,3348.606922,2145.918217,5038.828673,0.232953882,-392.9162828,45.49859579,12.84569929,-3.114623289,-0.275614996,-7.971673735,-13.90840045,-13.10063574,-24.74126519,-6.571454414,-11.83431882,-0.792253271,-10.77055757,-2.660982463,-7.85773329,4.749942334,-4.508828882,5.309548831,-3.812942553,1.847444038,kasun
6.wav,0.191379761,0.085712865,2222.181291,2096.381296,4518.368662,0.109539819,-340.8075789,42.45952926,11.2636681,4.871229441,-0.481351057,-2.071981787,-9.735640582,-9.998224875,-19.54249706,2.98924764,-14.77212436,-2.19876523,-15.16899429,-0.529095864,-11.34795333,-1.231352614,-12.31557156,-0.787413553,-16.35248293,-6.175107435,kasun
7.wav,0.238273617,0.034398548,3183.954193,2233.022395,5510.65197,0.213336281,-390.1005538,39.12339471,-20.41474817,-6.705965447,-12.13017277,-20.92509082,-9.802667932,-12.20170215,-26.76135692,2.113074395,-15.27076159,-3.947494549,-9.995243528,-3.931856497,-10.59264395,-2.614764946,-10.79299708,3.082770348,-10.03863366,0.373231528,kasun
8.wav,0.208269711,0.052928932,3338.132251,2350.249781,5918.912094,0.2188308,-386.5451078,33.3205499,-13.87106552,0.552310336,1.844457716,-24.86159602,-19.0959234,-5.347884683,-28.40842496,2.627210996,-23.37397105,-5.972941898,-12.22989142,-3.920629562,-16.16963687,-0.691649109,-19.20852082,0.701484558,-15.25184272,0.044265196,kasun
9.wav,0.208754202,0.048466172,3164.352705,1765.561998,4804.801882,0.24742235,-416.4463957,29.65454402,-30.01192185,19.26694675,0.523608518,-21.61077833,-26.44206311,-3.512958016,-25.74938923,-6.990319711,-12.42734194,-8.960806156,-3.07429423,-5.120074871,-5.250866954,-2.959840118,-5.344464713,-4.132901392,-5.954400644,-3.997716488,kasun
1.wav,0.228914737,0.078232884,2959.90204,1506.302866,4459.732686,0.208404273,-356.4764748,19.2857318,-42.23673146,17.13568061,-28.8515689,16.53194386,-28.10126118,-8.506431229,-2.931096675,-0.936283238,-8.56360674,-16.96966206,10.02751726,2.508979087,13.48884179,8.485862825,20.59765136,16.18423953,9.264047483,9.686890041,latha
10.wav,0.278798899,0.021388056,3890.081443,1243.976051,5150.637475,0.331167819,-448.602384,-13.10102742,-71.36789923,18.86073564,-11.68372932,13.53342309,-32.33006164,3.858430079,-6.434128994,-10.1547869,11.07421576,-13.8987212,1.518313399,-0.821383531,1.177824669,-0.156451645,6.812559664,-0.243323661,-1.705426841,5.173707776,latha
2.wav,0.219180207,0.147442773,1084.131935,837.8206412,1910.298214,0.066349248,-276.5728521,129.0769709,-63.30309384,-14.74175891,-3.783646304,-32.3106329,-17.27889785,-19.29843231,-25.48805363,-27.42381864,-21.77285486,-12.93305209,-16.98393401,-5.62399605,0.68753772,-7.086487679,3.280367988,5.906532213,0.621619567,3.91078104,latha
3.wav,0.309820994,0.080066614,3107.812881,1412.662821,4667.652174,0.238350316,-292.7521728,-4.18645867,-95.66759279,69.26941429,-36.65783214,15.53275059,-30.9045344,-8.874633985,-7.451563118,-7.458940269,-2.26706074,-20.42038363,5.789862257,-11.00615474,10.07390853,-3.455883457,5.529497646,5.388049002,-2.845798624,8.193683233,latha
4.wav,0.22944317,0.103137381,2628.01111,1628.868115,4291.60958,0.16960167,-294.5380083,44.55316586,-23.11984689,38.21259573,-47.91719097,4.54240433,-19.61547921,-11.88818906,-24.70969968,-4.943995086,-11.19080329,-24.22706452,-1.430795074,-12.21216401,-3.621433499,-7.154567155,10.4551738,-0.082538863,2.86301249,4.863332811,latha
5.wav,0.209881139,0.059526954,861.2635584,567.2158277,1342.698291,0.064917315,-395.619376,123.4532809,6.021751041,-45.48755519,-32.04460917,-18.54937258,-21.28707072,-20.91996324,-15.70244937,-14.34555338,-15.4489494,-13.4817209,-8.616840145,-5.785961622,-6.290566816,-4.762946526,0.370043863,3.242870078,2.417027912,1.802247497,latha
